,texto,polaridad
424,Tenembaum reveló que tuvo una charla privada con Cormillot tras el escándalo HORÓSCOPO SEMANAL ✨,Neutral
425,"Horóscopo semanal: predicciones para todos los signos Pablo EskoBear, el oso que se comió 30 kilos de cocaína y ahora será llevado al cine",Neutral
426,"Pablo EskoBear, el oso que se comió 30 kilos de cocaína y ahora será llevado al cine El triste destino de los Barría: tres hermanos muertos en dos tragedias",Neutral
427,El triste destino de los Barría: tres hermanos muertos en dos tragedias El Papa Francisco contó por qué fue a una psiquiatra,Neutral
428,El Papa Francisco contó por qué fue a una psiquiatra DESOLADOR 😭,Neutral
429,Cambio climático: expertos hablan de un futuro 'espantoso' Nominaciones Oscar 2021: categorías y quienes tienen más chances de ganar la estatuilla,Neutral
430,Nominaciones Oscar 2021: categorías y quienes tienen más chances de ganar la estatuilla El repartidor que estudiaba en la calle entre pedido y pedido recibirá una beca,Neutral
431,El repartidor que estudiaba en la calle entre pedido y pedido recibirá una beca Los españoles que acompañarán a Mono Burgos en el banco de Newell's.,Neutral
432,"¿Quiénes son los españoles que acompañarán a Mono Burgos en el banco de Newell's? Oscars 2021: estas son las películas, actores y actrices que competirán por el premio",Neutral
433,"Oscars 2021: estas son las películas, actores y actrices que competirán por el premio HALLAZGO REVELADOR",Neutral
434,Hallazgo revelador: confirman la existencia de una capa oculta en el núcleo de la Tierra Bolivia: la ex presidenta estaba escondida en el baúl de un sommier y circulan sus fotos tras las rejas,Neutral
435,Bolivia: la ex presidenta estaba escondida en el baúl de un sommier y circulan sus fotos tras las... El ex ministro de Salud debió abandonar el local de San Telmo ante la reacción de algunos comensales. Tuvieron que intervenir los mozos. Más: http://clar.in/3lgO9ge. Telegram prepara las salas de voz al estilo de Clubhouse,Neutral
436,Telegram prepara las salas de voz al estilo de Clubhouse Suben las acciones argentinas en Wall Street.,Neutral
437,El dólar blue se vende a $ 142 y el riesgo país vuelve a bajar La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años,Neutral
438,"La escalera del Santo Sepulcro que nadie puede mover desde hace 300 años ""MALEDUCADO, ANDÁ A VACUNAR A LA GENTE GRANDE""",Neutral
439,VIDEO: escracharon a Ginés González García en un restaurante porteño Preocupación en el fútbol argentino 🚨,Neutral
440,La lesión y el llanto de una de las promesas del fútbol argentino que dejó preocupados a todos Cómo se armó la estructura administrativa para beneficiar a Lázaro Báez,Neutral
441,Nueva etapa clave en el juicio a Cristina Adam Levine será vecino de Meghan Markle y el príncipe Harry: la millonaria mansión que compró.,Neutral
442,Adam Levine será vecino de Meghan y el príncipe Harry: la fabulosa mansión que compró Alemania también suspende el uso de la vacuna de AstraZeneca contra el coronavirus,Neutral
443,Alemania también suspende el uso de la vacuna de AstraZeneca contra el coronavirus Racing sumó tres casos positivos de Covid-19,Neutral
444,Racing sumó tres casos positivos de Covid-19 La nueva y original forma de Luis Enrique y la Selección España para anunciar los convocados,Positivo
445,"La nueva y original forma de Luis Enrique y la Selección España para anunciar los convocados Un candidato presidencial peruano se flagela desde hace 40 años y dice estar ""enamorado de la virgen María""",Positivo
446,"Un candidato presidencial peruano dice estar 'enamorado de la virgen María' Fue durante un operativo de Gendarmería cerca de Paso de los Libres. También fue apresado un ex integrante de Prefectura. Más: http://clar.in/30QULZb Versiones que van de Billy Bond a Soda Stereo y Juanse, y hasta una en portugués",Neutral
447,La Biblia de Vox Dei cumple 50 años Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis,Neutral
448,Cómo es el búnker que salvará al mundo en caso de la llegada del Apocalipsis Remates de inmuebles sin herederos: qué hay que saber para participara con un click,Neutral
449,Remates online de inmuebles en pesos: qué hay que saber para participar Desde Juntos por el Cambio denunciaron a Horacio Pietragalla por las embarazadas escondidas en el monte de Formosa.,Neutral
450,Desde Juntos por el Cambio denunciaron a Horacio Pietragalla Cómo y dónde comprar.,Neutral
451,"Electro Fest 2021: arrancaron los descuentos y las 18 cuotas Encontraron restos fósiles de un Ictiosaurio en un campo en Mendoza, en plena cordillera",Neutral
452,"Encontraron restos fósiles de un Ictiosaurio en un campo en Mendoza, en plena cordillera Una vuelta por Key West en la limusina presidencial de Truman",Neutral
453,Una vuelta por Key West en la limusina presidencial de Truman La paradisíaca isla en la cual todos los visitantes son asesinados,Neutral
454,La paradisíaca isla en la cual todos los visitantes son asesinados DESPUÉS DE 40 AÑOS,Neutral
455,Recuperan los restos de tripulantes de un accidente aéreo en la cordillera de los Andes BOLIVIA 🇧🇴,Neutral
456,Cómo quitar los granos internos de forma correcta y sin lastimarse Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares,Neutral
457,Cómo es la casa hecha con contenedores que vale 4.000.000 de dólares Fuerte cambio en el ranking de la ATP,Neutral
458,Fuerte cambio en el ranking de la ATP IMPACTANTE HALLAZGO,Neutral
459,Un jubilado descubrió un palacio medieval debajo de su jardín 20 claves para identificar una dieta destinada al fracaso,Neutral
460,20 claves para identificar una dieta destinada al fracaso Detuvieron a 5 personas por las agresiones a Alberto Fernández en Chubut. Más: http://clar.in/3tm6ZWc Detienen a un concejal entrerriano en Corrientes con más de 11 kilos de marihuana,Neutral
461,"Detienen a un concejal entrerriano en Corrientes con más de 11 kilos de marihuana Tras 18.000 terremotos en una semana, esperan una impactante erupción volcánica repleta de lava.",Neutral
462,"Tras 18.000 terremotos en una semana, esperan una erupción volcánica repleta de lava Inflación: llenar el freezer y la alacena ahora es mejor inversión que el dólar y el plazo fijo",Neutral
463,Inflación: llenar el freezer y la alacena ahora es mejor inversión que el dólar y el plazo fijo TODAS LAS NOVEDADES,Neutral
464,"Ahora, hasta la crema dental viene en tubos 100% reciclables Horacio Rodríguez Larreta y la falta de ministro de Justicia: “Me preocupa, hay vocación de avanzar sobre las instituciones”. Más: http://clar.in/30JqUlt Crece el escándalo: ahora Luciana Salazar publicó sus chats privados con el hijo de Martín Redrado.",Neutral
465,"Luciana Salazar filtró chats con el hijo de Martín Redrado El mundo en fotos, las mejores imágenes del día",Neutral
466,"El mundo en fotos, las mejores imágenes del día Apuñaló más de 100 veces a su madre y la decapitó",Neutral
467,Hija caníbal: apuñaló más de 100 veces a su madre y la decapitó El disco que consumió más de 150 horas de grabación y perduró en el tiempo.,Neutral
468,La Biblia de Vox Dei cumple 50 años: el día que el rock argentino hizo contacto con Dios Internaron a Guillermo Coppola por complicaciones respiratorias. Más: http://clar.in/2OwVlZL Graciela lucha para dar clases a niños indígenas sin conexión para aulas virtuales.,Neutral
469,Una maestra viaja en canoa para dar clases a niños indígenas Fusilaron a un soldado para robarle la moto en la puerta de su casa en José C. Paz,Neutral
470,Fusilaron a un soldado para robarle la moto en la puerta de su casa en José C. Paz La directora de Migraciones dijo que entraron al país delincuentes venezolanos por culpa de Mauricio Macri y salieron a cruzarla.,Neutral
471,Una funcionaria dijo que entraron al país delincuentes venezolanos por culpa de Macri La confesión de un asesor de Alberto Fernández sobre las vacunas,Neutral
472,La confesión de un asesor de Alberto Fernández sobre las vacunas Caminaba por el jardín de su casa y encontró a una beba de una semana enterrada viva,Neutral
473,Caminaba por el jardín de su casa y encontró a una beba de una semana enterrada viva Internaron a Guillermo Coppola por complicaciones respiratorias,Neutral
474,Internaron a Guillermo Coppola por complicaciones respiratorias Estudiantes brasileños le enviaron una carta a Santiago Cafiero para que los dejen ingresar a Argentina. Más: http://clar.in/3bOUfRX 📸 EN FOTOS: Aeroparque estrena nueva pista y vuelve a operar,Neutral
475,"Aeroparque estrena nueva pista y vuelve a operar Sorpresiva renuncia de Rocío Oliva a ""Polémica en el bar"".",Neutral
476,"Rocío Oliva renunció a ""Polémica en el bar"" Cinco cosas que hay que saber de Dante Alighieri, a 700 años de su muerte.",Neutral
477,"Cinco cosas que hay que saber de Dante Alighieri, a 700 años de su muerte La Iglesia Católica afirmó que no aprobará uniones homosexuales porque no puede “bendecir el pecado”. Más: http://clar.in/3ezJGUG Revelan que un río de rocas que fluye bajo el Caribe es lo que ""sostiene"" a Centroamérica",Neutral
478,Revelan que un río de rocas que fluye bajo el Caribe es lo que 'sostiene' a Centroamérica Cómo ver en vivo las nominaciones por TV y online.,Neutral
479,Premios Oscar 2021: cómo ver en vivo las nominaciones por TV y online GEMELOS POR EL MUNDO 💍,Neutral
480,Hay un boom sin precedentes de gemelos en el mundo Las claves del empate en el Superclásico.,Neutral
481,Superclásico: ¿por qué no ganó Boca? La enfermera y modelo de trajes de baño que no dejó de trabajar durante la pandemia.,Neutral
482,La enfermera y modelo de trajes de baño que no dejó de trabajar durante la pandemia Estudiantes brasileños le enviaron una carta a Santiago Cafiero para los dejen ingresar a Argentina.,Neutral
483,"Estudiantes brasileños le enviaron una carta a Cafiero para los dejen ingresar a Argentina Dos veces presidente de la Nación, fue derrocado por el general José Félix Uriburu el 6 de septiembre de 1930 y encarcelado.",Positivo
484,"Cómo fueron los últimos días de Hipólito Yrigoyen YPF ofrecerá a los trabajadores de la educación la posibilidad de acceder a un descuento del 15% en la carga de combustible, a un desayuno bonificado en FULL y realizar el escaneo de su vehículo en Boxes de manera gratuita.",Positivo
485,YPF acompaña a las y los trabajadores de la educación en la vuelta a clases El Kun Agüero no supo decir cómo se llamaba San Martín y lanzó una polémica teoría sobre el cruce de Los Andes.,Neutral
486,El Kun Agüero se olvidó el nombre de San Martín y cuestionó el cruce de Los Andes Las claves del empate en el Superclásico.,Neutral
487,"Superclásico: ¿por qué no ganó River? ""Me preocupa, hay vocación de avanzar sobre las instituciones"", aseguró Horacio Rodríguez Larreta.",Neutral
488,Larreta y su preocupación por la falta de ministro de Justicia NASA: el telescopio Hubble ya volvió a funcionar,Neutral
489,NASA: el telescopio Hubble ya volvió a funcionar ¿Cómo hacen las cuentas antivacunas para desafiar las normas y prosperar en las redes sociales?,Neutral
490,¿Cómo hacen las cuentas antivacunas para desafiar las normas y prosperar en las redes? Phor es el león de 11 años que fue sometido a la brutal operación en un zoo de Holanda.,Negativo
491,"Un león embarazó a dos leonas, tuvo 5 cachorros y lo sometieron a una vasectomía El sorprendente 'rincón de los colibríes' en pleno centro de Bogotá",Neutral
492,El sorprendente 'rincón de los colibríes' en pleno centro de Bogotá Una mujer fue al hospital por una lesión en su tobillo y descubrió que nació como hombre y es intersexual,Neutral
493,"Una mujer fue al hospital por una lesión en su tobillo y descubrió que nació como hombre ""SU HIJO SALIÓ A MATAR""",Neutral
494,E fuerte cruce entre la madre del chico que manejaba el auto y el hermano de la víctima EL OBELISCO SE RENUEVA,Neutral
495,El Obelisco se renueva antes de cumplir 85 años Cuatro meses de prisión preventiva en un centro penitenciario para Jeanine Áñez,Neutral
